,abi,primary_naics_code_2017,company_2017,year_2017,business_status_code_2017,company_holding_status_2017,census_tract_2017,year_established_2017,employee_size_location_2017,sales_volume_location_2017,latitude_2017,longitude_2017,employee_size_location_2016,sales_volume_location_2016,neighborhood_avg_property_value,neighborhood_property_crimes,surrounding_neighborhood_avg_property_value,surrounding_neighborhood_property_crimes
152,269540589,44511003,MNZ CORP,2017,9,,231200,,3.0,767.0,41.90167,-87.72610999999999,3.0,796.0,3507.0095553309943,2492.0,2272.0787019756613,1708.75
153,269541918,44511003,EAST VIEW GROCERY,2017,9,,10300,,3.0,767.0,42.01576,-87.66845,3.0,796.0,1672.914759658533,1582.0,3101.7245471977976,1196.5
154,269542783,44511003,RED APPLE FOOD & LIQUOR INC,2017,9,,836100,,6.0,1534.0,41.80199,-87.61861999999999,6.0,1593.0,87.66267210496866,741.0,473.15783886792667,1313.4285714285713
155,269547634,44511003,KING FOOD & LIQUOR,2017,9,,660700,,5.0,1278.0,41.770379999999996,-87.68326,5.0,1327.0,905.8965519936772,1886.0,314.3156158512404,1587.4
156,269549028,44511003,CARNITAS Y SUPERMERCADO,2017,9,,190702,,2.0,512.0,41.925940000000004,-87.75633,2.0,531.0,1413.9475951410525,1532.0,2173.302624678347,1317.0
157,269549457,44511003,MI LUPE,2017,9,,301200,,3.0,767.0,41.84984,-87.6931,3.0,796.0,1550.6294410436078,1559.0,1756.575353733324,867.3333333333334
158,269550604,44511003,GEORGE'S FOOD & LIQUOR,2017,9,,730201,,2.0,512.0,41.72155,-87.65935,2.0,531.0,405.278544110362,1098.0,172.04428376010574,1321.5
159,269550638,44511003,RAMOS GROCERY,2017,9,,231500,,4.0,1023.0,41.89165,-87.72038,4.0,1062.0,3507.0095553309943,2492.0,2272.0787019756613,1708.75
160,269551826,44511003,SILVER SPADE CITY FOOD CO,2017,9,,841100,,4.0,1023.0,41.84753,-87.63221,4.0,1062.0,264.46947387848047,228.0,316.42609617854333,638.0
161,269552097,44511003,STELLE'S CENTRAL FOODS,2017,9,,200401,,1.0,256.0,41.92057,-87.73679,1.0,265.0,4546.082134203887,374.0,2535.9604640816974,1911.857142857143
162,269552220,44511003,SUNDARBANS FISH BAZAR,2017,9,,20500,,2.0,512.0,41.99823,-87.6861,2.0,531.0,4243.04803523275,1356.0,2462.287583576726,978.0
163,269552857,44511003,PETE'S FRESH MARKET,2017,9,,620300,,1.0,256.0,41.786609999999996,-87.72336,1.0,265.0,500.0093334816155,373.0,625.1697889793353,592.8333333333334
164,269569513,44512001,KMS PETRO MART INC,2017,9,,431200,,5.0,1278.0,41.756809999999994,-87.57571999999999,5.0,1327.0,757.9723153645143,2724.0,589.840944500714,893.4
165,305699605,44511003,FIVE STAR CERTIFIED INC,2017,9,,711400,,10.0,2556.0,41.73571,-87.64749,10.0,2655.0,86.88925791321388,2156.0,363.0282390276211,1745.875
166,309709459,44511003,KOL TUV KOSHER FOODS,2017,9,,20601,,7.0,1789.0,41.99759,-87.70336,7.0,1858.0,4243.04803523275,1356.0,2462.287583576726,978.0
167,310385737,44511003,CERTIFIED GROCERY BASKET,2017,9,,490902,1986.0,20.0,5111.0,41.70704,-87.61411,20.0,5310.0,85.09966147772326,1997.0,174.06589114835066,1034.25
168,311156707,44511003,JOSEPHINE SOTO GROCERY,2017,9,,301702,,4.0,1023.0,41.83703,-87.72192,4.0,1062.0,1550.6294410436078,1559.0,1756.575353733324,867.3333333333334
169,311174940,44512001,PARKWEST FOOD MART,2017,9,,70200,,1.0,256.0,41.93193,-87.64882,1.0,265.0,2323.6412175402515,2194.0,2715.8490429603326,1324.875
170,312284276,44511003,MARIO'S BUTCHER SHOP & FOOD,2017,9,,252101,,19.0,4856.0,41.87979,-87.77062,19.0,5044.0,515.4725531628092,4146.0,2333.2876706776738,1586.8333333333333
171,312292931,44512001,THRIFT MART,2017,9,,31501,,2.0,512.0,41.96573,-87.65349,2.0,531.0,2078.4985042340963,1481.0,2143.6457532579107,936.8333333333334
172,313172959,44511003,BIG APPLE FINER FOODS,2017,9,,71400,,21.0,5367.0,41.92468,-87.63973,21.0,5575.0,2323.6412175402515,2194.0,2715.8490429603326,1324.875
173,313452591,44511002,LA QUINTA FOOD PRODUCTS,2017,9,,842800,1971.0,15.0,3834.0,41.80554,-87.70826,15.0,3982.0,874.8657888337469,764.0,1553.890773966665,777.4285714285714
174,313457855,44511003,KAMDAR PLAZA,2017,9,,20602,,7.0,1789.0,41.99787,-87.69665,7.0,1858.0,4243.04803523275,1356.0,2462.287583576726,978.0
175,313796096,44511003,MR JACKS,2017,9,,680900,,3.0,767.0,41.7752,-87.6402,3.0,796.0,276.6603123186012,3617.0,437.194436617734,1256.0
176,314369372,44511003,WALLACE FOODS,2017,9,,839900,,4.0,1023.0,41.82545,-87.64145,4.0,1062.0,549.4814154967364,545.0,1351.664721625434,529.8333333333334
177,315060020,44511006,SOUTH WATER MARKET,2017,9,,841300,,3.0,767.0,41.84668,-87.67936999999999,3.0,796.0,3678.797561611891,805.0,1547.5654808479455,1115.5555555555557
178,315060533,44511003,FOOD TOWN,2017,9,,31502,,8.0,2045.0,41.961859999999994,-87.65218,8.0,2124.0,2078.4985042340963,1481.0,2143.6457532579107,936.8333333333334
179,315869743,44511003,SAN JOSE GROCERIES,2017,9,,242100,,1.0,256.0,41.89629,-87.67154000000001,1.0,265.0,367.20077446177214,227.0,2034.9780055528292,1052.0
180,315870667,44511003,PAULINA FOODS,2017,9,,590700,,1.0,256.0,41.82747,-87.66752,1.0,265.0,2688.2776996927346,385.0,1556.64917338036,990.8
181,315877761,44511003,WING LEE,2017,9,,841100,,2.0,512.0,41.85154,-87.63226999999999,2.0,531.0,258.2766113098104,235.0,1049.3641529568497,967.2
182,354009003,44511003,STRATOS FOODS INC,2017,9,,837800,,8.0,2045.0,41.88736,-87.68205,8.0,2124.0,231.33038583952887,820.0,3182.4831591186066,1970.75
183,354446874,44511003,MICHELANGELO'S IMPORTED,2017,9,,831600,,3.0,767.0,41.9292,-87.80608000000001,3.0,796.0,1569.746230401914,231.0,1096.0533111608254,746.6666666666666
184,355011016,44511003,PETERSON FOOD MART,2017,9,,20802,2007.0,1.0,256.0,41.99057,-87.69351999999999,1.0,265.0,4243.04803523275,1356.0,2462.287583576726,978.0
185,355079120,44511003,NORTH & KEDZIE FOOD MART,2017,9,,230200,,2.0,512.0,41.91043,-87.70745,2.0,531.0,3507.0095553309943,2492.0,2272.0787019756613,1708.75
186,355919580,44511002,GENIN FOOD & LIQUOR,2017,9,,280900,,6.0,1534.0,41.87746,-87.6972,6.0,1593.0,1834.928963401752,2797.0,2807.5125640050724,2025.0
187,358699981,44511003,RED APPLE FOOD MART,2017,9,,251700,,1.0,256.0,41.893879999999996,-87.74611999999999,1.0,265.0,515.4725531628092,4146.0,2333.2876706776738,1586.8333333333333
188,359082518,44511003,BANGIE'S SUPERMARKET,2017,9,,580200,,1.0,256.0,41.824290000000005,-87.70413,1.0,265.0,874.8657888337469,764.0,1553.890773966665,777.4285714285714
189,373925064,44512001,E & D INCIDENTALS,2017,9,,760801,,3.0,767.0,41.98751,-87.8452,3.0,796.0,606.0610245493265,671.0,2563.2876894305027,507.5
190,375015468,44512001,FOOD SMART,2017,9,,222500,2010.0,60.0,15333.0,41.91727,-87.69963,60.0,15931.0,3761.264353237302,1665.0,3240.316143756313,1203.0
191,382873396,44512001,BROTHERS FOOD MART,2017,9,,230900,,2.0,512.0,41.90545,-87.7116,3.0,796.0,3507.0095553309943,2492.0,2272.0787019756613,1708.75
192,383457363,44512001,200 CONVENIENCE,2017,9,,320100,,2.0,512.0,41.88525,-87.62147,2.0,531.0,7745.637617387157,5611.0,354.76775754518394,1033.7777777777778
193,383501251,44512001,A & R FOOD MART,2017,9,,191302,,2.0,512.0,41.92055,-87.77504,2.0,531.0,1413.9475951410525,1532.0,2173.302624678347,1317.0
194,383503380,44511003,PAK STATE OIL INC,2017,9,,740300,,3.0,767.0,41.691629999999996,-87.71336,2.0,531.0,389.6893474692916,207.0,258.0941078247429,566.5
195,387734775,44511003,PARKWAY SUPERMARKET,2017,9,,420700,,3.0,767.0,41.777390000000004,-87.6152,3.0,796.0,1665.0151716537698,982.0,356.64895318201286,1260.0
196,388613754,44511003,LA CANICA,2017,9,,611400,,2.0,512.0,41.80659,-87.67186,2.0,531.0,1129.4716599158173,1281.0,828.3606864282543,1038.3333333333333
197,389877051,44511003,BRAZIL LEGAL,2017,9,,221600,,1.0,256.0,41.92142,-87.68719,1.0,265.0,4065.885219095648,696.0,2972.92047015684,1403.1666666666667
198,389878505,44511003,LUCKY FOOD ONE CORP,2017,9,,831200,,2.0,512.0,41.91519,-87.72685,2.0,531.0,4546.082134203887,374.0,2535.9604640816974,1911.857142857143
199,390822153,44511003,CARNICERIA GUANAJUADO,2017,9,,241500,,3.0,767.0,41.90811,-87.66796,3.0,796.0,412.87864106737646,1392.0,2898.9025462861377,1140.6666666666667
200,394142376,44512001,BROTHER 5 FOOD & LIQUOR,2017,9,,838600,,5.0,1278.0,41.86671,-87.70222,5.0,1327.0,2092.5473552368617,2145.0,2547.953444288186,2091.2
201,397234014,44511002,EXPRESS FOODS,2017,9,,660900,,6.0,1534.0,41.76785,-87.68346,6.0,1593.0,905.8965519936772,1886.0,314.3156158512404,1587.4
202,397234501,44511003,FAMILY FOODS,2017,9,,300800,,3.0,767.0,41.849759999999996,-87.70971,3.0,796.0,1550.6294410436078,1559.0,1756.575353733324,867.3333333333334
203,397234972,44511003,MASRI FUAD GROCERY,2017,9,,250700,,2.0,512.0,41.90248,-87.75846999999999,2.0,531.0,515.4725531628092,4146.0,2333.2876706776738,1586.8333333333333
204,397235128,44511003,GOLDMORE FOOD & LIQUOR,2017,9,,611700,,4.0,1023.0,41.80097,-87.67399,4.0,1062.0,1129.4716599158173,1281.0,828.3606864282543,1038.3333333333333
205,397235672,44511003,HOLLYWOOD PANTRY,2017,9,,30500,,4.0,1023.0,41.98545,-87.6632,4.0,1062.0,1960.401059162845,1037.0,2688.9416244944496,1091.6
206,397237629,44511003,K & T FOOD MART,2017,9,,251100,,3.0,767.0,41.89836,-87.75061,3.0,796.0,515.4725531628092,4146.0,2333.2876706776738,1586.8333333333333
207,397237769,44512001,KEDZIE & OHIO FOOD MART,2017,9,,836700,,2.0,512.0,41.89172,-87.70608,2.0,531.0,3507.0095553309943,2492.0,2272.0787019756613,1708.75
208,397245275,44511003,SUGARS PLUS INC,2017,9,,381200,,3.0,767.0,41.80922,-87.61289000000001,3.0,796.0,462.85965830728884,1031.0,194.91603192491183,568.5714285714286
209,397245358,44511003,SUPER AVENIDA,2017,9,,580700,,5.0,1278.0,41.81537,-87.68934,5.0,1327.0,874.8657888337469,764.0,1553.890773966665,777.4285714285714
210,397246943,44511003,VINCENNES FOOD,2017,9,,691200,,3.0,767.0,41.75101,-87.63467,3.0,796.0,269.5620121687545,1809.0,488.81711767240193,1838.142857142857
211,397254434,44512001,LATINO PLUS PLUS,2017,9,,200402,,2.0,512.0,41.917359999999995,-87.73193,2.0,531.0,4546.082134203887,374.0,2535.9604640816974,1911.857142857143
212,397255761,44512001,ERNESEO'S GROCERIES,2017,9,,301701,,2.0,512.0,41.84078,-87.7187,2.0,531.0,1550.6294410436078,1559.0,1756.575353733324,867.3333333333334
213,397259870,44511003,CARNICERIA GUANAJUATO,2017,9,,190702,,3.0,767.0,41.92438,-87.75816,3.0,796.0,1413.9475951410525,1532.0,2173.302624678347,1317.0
214,400015298,44511003,ALL IN ONE,2017,9,,838700,,3.0,767.0,41.85913,-87.72471,3.0,796.0,2092.5473552368617,2145.0,2547.953444288186,2091.2
215,400030582,44511003,SUPERMERCADO TORRES,2017,9,,813802,1990.0,25.0,6389.0,41.84588,-87.75701,25.0,6638.0,2092.5473552368617,2145.0,74.779456766455,432.0
216,400183179,44511003,PAULINA SUPER MARKET INC,2017,9,,10100,,3.0,767.0,42.02017,-87.67342,3.0,796.0,1672.914759658533,1582.0,3101.7245471977976,1196.5
218,400633507,44511003,DILL PICKLE FOOD CO-OP,2017,9,,221200,,14.0,3578.0,41.92443,-87.7039,14.0,3717.0,3761.264353237302,1665.0,3240.316143756313,1203.0
219,400824705,44511003,CITY FRESH METRA MARKET INC,2017,9,,280100,,10.0,2556.0,41.88414,-87.64113,10.0,2655.0,396.288138612434,2539.0,2899.6601557510758,1565.3333333333333
220,400826031,44511003,A & N FOOD MARKET,2017,9,,841700,,3.0,767.0,41.85185,-87.70614,3.0,796.0,1550.6294410436078,1559.0,1756.575353733324,867.3333333333334
221,401457926,44511003,ADRIAN'S FOOD MARKET,2017,9,,210502,,3.0,767.0,41.932140000000004,-87.7198,3.0,796.0,3669.7251690836574,1061.0,3277.6353551237175,932.6
222,401498278,44512001,CONVENIENCE 35,2017,9,,839100,,2.0,512.0,41.88642,-87.62907,2.0,531.0,7745.637617387157,5611.0,354.76775754518394,1033.7777777777778
224,401552218,44511002,JIMINEZ FOOD STORE,2017,9,,230500,,6.0,1534.0,41.91012,-87.73201999999999,6.0,1593.0,3507.0095553309943,2492.0,2272.0787019756613,1708.75
225,401689699,44512001,S & S FOOD & DELI,2017,9,,490700,,2.0,512.0,41.707390000000004,-87.62346,2.0,531.0,85.09966147772326,1997.0,174.06589114835066,1034.25
226,401822603,44511003,47TH FOOD & TOBACCO,2017,9,,611200,,3.0,767.0,41.80835,-87.66396,3.0,796.0,1129.4716599158173,1281.0,828.3606864282543,1038.3333333333333
227,401840631,44511003,SHOP & SAVE,2017,9,,560700,,3.0,767.0,41.79551,-87.75896999999999,3.0,796.0,365.097573887556,740.0,814.302113359219,662.2
228,401841422,44511003,CASTILLOS SUPERMARKET,2017,9,,835100,,3.0,767.0,41.78663,-87.69261,3.0,796.0,490.1835788838373,674.0,708.4683089810131,1426.8333333333333
229,401853111,44511002,PROFUSTION FOODS INC,2017,9,,610800,,6.0,1534.0,41.81232,-87.65048,6.0,1593.0,1129.4716599158173,1281.0,828.3606864282543,1038.3333333333333
230,401869133,44511003,MADISON FOOD MART,2017,9,,251900,,2.0,512.0,41.88041,-87.76017,2.0,531.0,515.4725531628092,4146.0,2333.2876706776738,1586.8333333333333
231,402038805,44512001,FTEX FOODS,2017,9,,251300,,2.0,512.0,41.89497,-87.76991,2.0,531.0,515.4725531628092,4146.0,2333.2876706776738,1586.8333333333333
232,402204030,44511003,DAALLO MEAT & GROCERY,2017,9,,20601,,3.0,767.0,41.99783,-87.69891,3.0,796.0,4243.04803523275,1356.0,2462.287583576726,978.0
233,402230978,44511003,MARTIN'S MINI MARKET,2017,9,,831700,,1.0,256.0,41.9499,-87.74684,1.0,265.0,3200.5955613073997,1268.0,2499.1781643025074,762.8571428571429
234,402361849,44511002,APPLE FARM FOOD,2017,9,,530100,,6.0,1534.0,41.68502,-87.6152,6.0,1593.0,72.6204825697982,1072.0,100.52927694822483,1028.0
235,402375863,44511003,LA ESTRELLA FOOD MARKET INC,2017,9,,180100,,3.0,767.0,41.93107,-87.80118,2.0,531.0,1569.746230401914,231.0,1096.0533111608254,746.6666666666666
236,402473554,44512001,MITAM ENTERPRISES INC,2017,9,,10600,,2.0,512.0,42.007979999999996,-87.66736,2.0,531.0,1672.914759658533,1582.0,3101.7245471977976,1196.5
237,402473560,44512001,POLITO'S DON,2017,9,,300900,,2.0,512.0,41.84755,-87.70232,2.0,531.0,1550.6294410436078,1559.0,1756.575353733324,867.3333333333334
238,402474462,44511003,BIG SAMS,2017,9,,691300,,3.0,767.0,41.758070000000004,-87.62055,3.0,796.0,269.5620121687545,1809.0,488.81711767240193,1838.142857142857
239,402474471,44511003,LUCY'S FOODS,2017,9,,240900,,3.0,767.0,41.89938,-87.69960999999999,3.0,796.0,3507.0095553309943,2492.0,2272.0787019756613,1708.75
240,402474510,44511003,LOOMIS FOOD MART,2017,9,,834900,,3.0,767.0,41.76887,-87.65872,3.0,796.0,276.6603123186012,3617.0,437.194436617734,1256.0
241,402474515,44511003,MJ'S PUBLIC WHOLESALE,2017,9,,251700,,3.0,767.0,41.89467,-87.74772,3.0,796.0,515.4725531628092,4146.0,2333.2876706776738,1586.8333333333333
242,402474528,44511003,ROXANNA FOOD MART INC,2017,9,,834700,,3.0,767.0,41.79238,-87.64474,3.0,796.0,276.6603123186012,3617.0,437.194436617734,1256.0
243,402474529,44511003,SELAM MARKET,2017,9,,31502,,3.0,767.0,41.96472,-87.65034,3.0,796.0,2078.4985042340963,1481.0,2143.6457532579107,936.8333333333334
244,402474534,44511003,SUPER LEON,2017,9,,520200,,3.0,767.0,41.71758,-87.53683000000001,3.0,796.0,103.94658448895737,299.0,199.65250604594763,702.3333333333334
245,402474536,44511003,SUPERMERCADOS EL GUERO,2017,9,,580600,,3.0,767.0,41.82032,-87.69346999999999,3.0,796.0,874.8657888337469,764.0,1553.890773966665,777.4285714285714
246,402474538,44511003,SUPERMERCADOS EL GUERO,2017,9,,611300,,3.0,767.0,41.80832,-87.66759,3.0,796.0,1129.4716599158173,1281.0,828.3606864282543,1038.3333333333333
247,402474540,44511003,TIERRA CALIENTE,2017,9,,221400,,3.0,767.0,41.917790000000004,-87.69221,3.0,796.0,3761.264353237302,1665.0,3240.316143756313,1203.0
248,402601004,44512001,NAS FOOD,2017,9,,670500,,2.0,512.0,41.77998,-87.67426999999999,2.0,531.0,276.6603123186012,3617.0,437.194436617734,1256.0
249,402798214,44511003,WEST SIDE GROCERY CHICAGO,2017,9,,260800,,3.0,767.0,41.88067,-87.7222,3.0,796.0,1834.928963401752,2797.0,2807.5125640050724,2025.0
250,402798565,44512001,MELISSA FOODS & LIQUOR,2017,9,,230700,,1.0,256.0,41.90487,-87.72373,1.0,265.0,3507.0095553309943,2492.0,2272.0787019756613,1708.75
251,402803208,44511003,KOSTNER FOOD BASKET,2017,9,,260500,,1.0,256.0,41.88004,-87.73558,1.0,265.0,1834.928963401752,2797.0,2807.5125640050724,2025.0
252,402806558,44511003,SANFORD FOODS,2017,9,,251600,,2.0,512.0,41.88944,-87.75504000000001,2.0,531.0,515.4725531628092,4146.0,2333.2876706776738,1586.8333333333333
253,402808257,44511003,POTASH BROTHERS,2017,9,,81201,,104.0,26578.0,41.89878,-87.62786,104.0,27614.0,1138.3520681316413,669.0,534.6852719738454,1450.25
254,402809594,44511003,BEST BUY FOOD & LIQUORS,2017,9,,830800,,3.0,767.0,41.961729999999996,-87.67558000000001,3.0,796.0,3446.6836630029347,841.0,2355.7327278314824,1113.3333333333333
255,402817191,44511003,CARNICERIA RICARDO,2017,9,,200100,,15.0,3834.0,41.93179,-87.73877,15.0,3982.0,4546.082134203887,374.0,2535.9604640816974,1911.857142857143
256,402817412,44511003,ADAMS FOOD & CELLULAR,2017,9,,430300,,4.0,1023.0,41.7713,-87.58641,4.0,1062.0,757.9723153645143,2724.0,589.840944500714,893.4
257,402818496,44511003,YEE WAU TONG GROCERY,2017,9,,841100,,2.0,512.0,41.85261,-87.63246,2.0,531.0,258.2766113098104,235.0,1049.3641529568497,967.2
258,402828768,44511003,B K CORNER STORE INC,2017,9,,760801,,3.0,767.0,41.97813,-87.84633000000001,3.0,796.0,606.0610245493265,671.0,2563.2876894305027,507.5
259,402862742,44512001,BURNHAM PLAZA MART,2017,9,,320600,,5.0,1278.0,41.87151,-87.62640999999999,5.0,1327.0,7745.637617387157,5611.0,354.76775754518394,1033.7777777777778
260,402865372,44512001,CONVENIENCE CENTER LTD,2017,9,,760801,,2.0,512.0,41.98245,-87.84215999999999,2.0,531.0,606.0610245493265,671.0,2563.2876894305027,507.5
261,402865448,44512001,TRIANGLE MINI MART,2017,9,,760801,,2.0,512.0,41.98268,-87.84482,2.0,531.0,606.0610245493265,671.0,2563.2876894305027,507.5
262,402876197,44512001,SUMMIT GROCERY INC,2017,9,,10201,,2.0,512.0,42.01535,-87.67742,2.0,531.0,1672.914759658533,1582.0,3101.7245471977976,1196.5
263,402877633,44511003,J J PEPPERS FOOD STORE,2017,9,,220602,1984.0,4.0,1023.0,41.93183,-87.70781,4.0,1062.0,3761.264353237302,1665.0,3240.316143756313,1203.0
264,402878011,44512001,LATIN GROCERY & LIQUOR,2017,9,,230400,,2.0,512.0,41.91021,-87.72161,2.0,531.0,3507.0095553309943,2492.0,2272.0787019756613,1708.75
265,402878045,44511003,ALBANY FOOD,2017,9,,222600,,4.0,1023.0,41.9156,-87.70503000000001,4.0,1062.0,3761.264353237302,1665.0,3240.316143756313,1203.0
266,402879936,44511003,APRIL FOOD,2017,9,,660700,,2.0,512.0,41.76862,-87.68248,2.0,531.0,905.8965519936772,1886.0,314.3156158512404,1587.4
267,402883201,44511003,JIE,2017,9,,841100,,1.0,256.0,41.85046,-87.63221999999999,1.0,265.0,258.2766113098104,235.0,1049.3641529568497,967.2
268,402896492,44511003,IMPERIAL TOWER MARKET,2017,9,,31400,,1.0,256.0,41.96013,-87.64769,1.0,265.0,2078.4985042340963,1481.0,2143.6457532579107,936.8333333333334
269,402942277,44511003,N & A FOOD MARKET INC,2017,9,,711000,,3.0,767.0,41.741279999999996,-87.65252,3.0,796.0,86.88925791321388,2156.0,363.0282390276211,1745.875
270,403131945,44511003,SOUTH DERRING FOOD MART,2017,9,,838800,,2.0,512.0,41.70258,-87.55996,2.0,531.0,67.17011850116474,655.0,182.3936173718785,440.85714285714283
271,403140252,44511003,LA LUNA GROCERY,2017,9,,200402,,2.0,512.0,41.917359999999995,-87.73165,2.0,531.0,4546.082134203887,374.0,2535.9604640816974,1911.857142857143
272,403181010,44511003,LMD FOODS,2017,9,,660600,,3.0,767.0,41.77895,-87.68524000000001,3.0,796.0,905.8965519936772,1886.0,314.3156158512404,1587.4
273,403339132,44511003,VALLEY OF JORDAN FOOD,2017,9,,410600,,3.0,767.0,41.79933,-87.60119,3.0,796.0,311.398813089814,926.0,612.8627708148542,687.6
274,403351975,44511002,VALLEY GRANDE FOODS & SUPPLIES,2017,9,,310900,,6.0,1534.0,41.85739,-87.6769,6.0,1593.0,3678.797561611891,805.0,1547.5654808479455,1115.5555555555557
275,403354777,44511002,MILK & HONEY GRANOLA,2017,9,,836700,,5.0,1278.0,41.89261,-87.70347,5.0,1327.0,3507.0095553309943,2492.0,2272.0787019756613,1708.75
276,403359838,44512001,SWEQI FOODMART INC,2017,9,,230500,,2.0,512.0,41.91016,-87.72896,2.0,531.0,3507.0095553309943,2492.0,2272.0787019756613,1708.75
277,403369092,44511002,K TOWN FOODS,2017,9,,260500,,6.0,1534.0,41.874970000000005,-87.7356,6.0,1593.0,1834.928963401752,2797.0,2807.5125640050724,2025.0
278,403493466,44511003,SAHAR SUPERMARKET,2017,9,,140100,,3.0,767.0,41.969570000000004,-87.70815,3.0,796.0,1508.1677810774,977.0,2724.1117391258813,790.5
279,403605663,44511003,CERMAK PRODUCE,2017,9,,820901,,75.0,19167.0,41.76142,-87.74280999999999,75.0,19914.0,563.9062073426206,640.0,814.302113359219,662.2
280,403638915,44511003,AM-PM FOOD MART,2017,9,,450300,,3.0,767.0,41.73726,-87.57715,3.0,796.0,92.65170058960136,325.0,390.8256836462868,1449.3333333333333
281,403658567,44511003,LA PLACITA,2017,9,,840400,,6.0,1534.0,41.830690000000004,-87.67201999999999,6.0,1593.0,2688.2776996927346,385.0,1556.64917338036,990.8
282,403669479,44512001,ALEEN FOOD MART,2017,9,,491300,,2.0,512.0,41.68549,-87.62991,2.0,531.0,85.09966147772326,1997.0,174.06589114835066,1034.25
283,403675637,44511003,LARAMIE MINI MART,2017,9,,252102,,3.0,767.0,41.87547,-87.75525,3.0,796.0,515.4725531628092,4146.0,2333.2876706776738,1586.8333333333333
284,403992883,44511003,SANTA MARIA,2017,9,,191100,,3.0,767.0,41.91697,-87.75452,3.0,796.0,1413.9475951410525,1532.0,2173.302624678347,1317.0
285,404005608,44512001,SCOTT'S CONVENIENCE,2017,9,,670500,,2.0,512.0,41.79218,-87.67704,2.0,531.0,276.6603123186012,3617.0,437.194436617734,1256.0
286,404151871,44512001,S V FOOD LIQUER,2017,9,,221400,,2.0,512.0,41.91765,-87.69688000000001,2.0,531.0,3761.264353237302,1665.0,3240.316143756313,1203.0
287,404207710,44512001,GATEWAY NEWSTAND,2017,9,,839100,1983.0,1.0,256.0,41.8787,-87.63598,1.0,265.0,7745.637617387157,5611.0,354.76775754518394,1033.7777777777778
288,404369469,44511002,GOOD FOODS GROUP,2017,9,,170100,,3.0,767.0,41.95467,-87.79227,3.0,796.0,1269.0019175899306,527.0,1697.5876028499233,925.5
289,404373638,44511003,RAY RAY FOOD MART,2017,9,,251200,,3.0,767.0,41.898270000000004,-87.76099,3.0,796.0,515.4725531628092,4146.0,2333.2876706776738,1586.8333333333333
290,404375981,44512001,ROMO DOLLAR PLUS,2017,9,,580501,,2.0,512.0,41.81771,-87.69816,2.0,531.0,874.8657888337469,764.0,1553.890773966665,777.4285714285714
291,404375995,44511003,TELOLOABAN GROCERY,2017,9,,840700,,4.0,1023.0,41.85426,-87.69516,4.0,1062.0,1550.6294410436078,1559.0,1756.575353733324,867.3333333333334
292,404686825,44511003,EL CUBANO SUPERMARKET,2017,9,,611200,,3.0,767.0,41.80381,-87.66445999999999,3.0,796.0,1129.4716599158173,1281.0,828.3606864282543,1038.3333333333333
293,404687302,44511003,MIDDLE EAST BAKERY & GROCERY,2017,9,,30900,,3.0,767.0,41.97631,-87.66875999999999,3.0,796.0,2003.5631603439347,198.0,2495.1944087999586,1119.6666666666667
294,404797121,44511003,SOUTH SIDE MARKET,2017,9,,580200,,1.0,256.0,41.82289,-87.70405,1.0,265.0,874.8657888337469,764.0,1553.890773966665,777.4285714285714
295,404829300,44511003,HALSTED FOOD & FRESH MEAT,2017,9,,611000,,3.0,767.0,41.8017,-87.64572,3.0,796.0,1129.4716599158173,1281.0,828.3606864282543,1038.3333333333333
296,406164836,44512001,EXPRESS MART,2017,9,,491000,,2.0,512.0,41.69305,-87.62793,2.0,531.0,85.09966147772326,1997.0,174.06589114835066,1034.25
297,407370740,44511002,PASTORELLI FOOD PRODUCTS INC,2017,9,,833000,1927.0,10.0,2556.0,41.8767,-87.6537,10.0,2655.0,396.288138612434,2539.0,2899.6601557510758,1565.3333333333333
298,407419155,44512001,DIVERSEY MARKET,2017,9,,210700,,1.0,256.0,41.93229,-87.70482,1.0,265.0,3669.7251690836574,1061.0,3277.6353551237175,932.6
299,407423472,44511003,SAHAR MEAT MARKET,2017,9,,40201,,11.0,2812.0,41.9722,-87.69641999999999,11.0,2920.0,3446.6836630029347,841.0,2355.7327278314824,1113.3333333333333
300,407434838,44511003,STARMILL INC,2017,9,,81201,,3.0,767.0,41.89744,-87.62658,3.0,796.0,1138.3520681316413,669.0,534.6852719738454,1450.25
301,407473191,44512001,QUICKSTOP PANTRY,2017,9,,30800,,2.0,512.0,41.97929,-87.66819,2.0,531.0,2003.5631603439347,198.0,2495.1944087999586,1119.6666666666667
302,409251135,44512001,ALLWEIN FOOD & LIQUOR,2017,9,,110502,,2.0,512.0,41.97092,-87.76397,2.0,531.0,4160.043971916007,457.0,3323.821437153029,670.0
303,409251146,44512001,DOLLAR PLUS,2017,9,,190300,,2.0,512.0,41.93842,-87.75748,3.0,796.0,1413.9475951410525,1532.0,2173.302624678347,1317.0
304,409251153,44512001,GRAHAM ENTERPRISE,2017,9,,81700,,2.0,512.0,41.89346,-87.6321,2.0,531.0,426.7393602152728,3170.0,2331.83720019887,1880.25
305,409251169,44512001,MORGAN MOBILE,2017,9,,834800,,2.0,512.0,41.7867,-87.64957,2.0,531.0,276.6603123186012,3617.0,437.194436617734,1256.0
306,409252662,44511003,ABARROTERA MERCANTIL,2017,9,,301200,,5.0,1278.0,41.84512,-87.68989,5.0,1327.0,1550.6294410436078,1559.0,1756.575353733324,867.3333333333334
